No,학년,학수번호,"이수
구분","과목
번호",교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공",개설대학,"개설
학부(과)/전공",강의요시/강의실,"집중이수제
구분",담당교수,"원어
강의","원어
구분","외국인
과목여부","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",교과목유형,영역,"패스
과목",합반
374,9,BKSA58214,심화,7438,헬스케어앱창업,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 목1000-1200(종합강의동 301-B),," 남영호, 권영애",,,0,39,39,0,40,,이론+실습,일반,창업,융복합,Y,0
375,9,BKSA44199,심화,7440,현대사회와범죄,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 월1000-1200(실시간온라인),, 엄유진,,,0,96,96,0,100,,실시간온라인,일반,,인간과사회,,0
376,9,BKSA51466,심화,7441,현대사회와스포츠,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 월1300-1500(교양강의동 301),, 김민,,,0,58,58,0,60,,이론,일반,,예술과체육,,0
377,9,BKSA58159,심화,7442,현대사회와철학,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 화1600-1800(교양강의동 102),, 이동욱,,,0,60,60,0,65,,이론,일반,,인간과문화,,0
378,9,BKSA59511,심화,7443,현대사회의먹거리쟁점,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 목1030-1230(자연과학관 504),, 송원규,,,0,60,60,0,60,,이론,일반,,융복합,,0
379,9,BKSA52893,심화,7444,현대의학의이해,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 수1000-1200(교양강의동 102),," 배영민, 고기남, 위진홍, 박영민, 이승현, 김성영, 최완수, 김동현, 김보경, 장원종",,,0,58,58,0,60,,이론,일반,,과학과기술,,0
380,1,BKSA64610,기초,7445,협력적사고와토의,,,3.0,3.0, 전체(GLOCAL),교양대학,교양대학, 목1200-1500(교양강의동 605),, 조영주,,,0,30,30,0,30,,이론+실습,일반,,발표와토론,,0
381,1,BKSA64610,기초,7446,협력적사고와토의,,,3.0,3.0, 전체(GLOCAL),교양대학,교양대학, 목1500-1800(교양강의동 605),, 조영주,,,0,30,30,0,30,,이론+실습,일반,,발표와토론,,0
382,1,BKSA64610,기초,7447,협력적사고와토의,,,3.0,3.0, 전체(GLOCAL),교양대학,교양대학, 금0900-1200(교양강의동 604),, 조영주,,,0,30,30,0,30,,이론+실습,일반,,발표와토론,,0
383,1,BKSA64610,기초,7448,협력적사고와토의,,,3.0,3.0, 전체(GLOCAL),교양대학,교양대학, 월0900-1200(교양강의동 604),, 김현지,,,0,30,30,0,30,,이론+실습,일반,,발표와토론,,0
384,1,BKSA64610,기초,7449,협력적사고와토의,,,3.0,3.0, 전체(GLOCAL),교양대학,교양대학, 월1200-1500(교양강의동 604),, 김현지,,,0,30,30,0,30,,이론+실습,일반,,발표와토론,,0
385,9,BKSA59485,소양,7450,호신술과자기방어,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 목1000-1200(건국체육관 113),, 양영모,,,0,27,27,0,30,,실험+실습+실기,일반,,실기,Y,0
386,9,BKSA59485,소양,7451,호신술과자기방어,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 목1300-1500(건국체육관 113),, 양영모,,,0,30,30,0,30,,실험+실습+실기,일반,,실기,Y,0
387,9,BKSA11415,심화,7453,화학의세계,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 화1500-1700(자연과학관 503),, 명노승,,,0,47,47,0,60,,이론,일반,,과학과기술,,0
388,9,BKSA58189,심화,7454,환경과미래,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 금1000-1200(국제교육관 001),, 김범수,,,0,98,98,0,100,,기타(E-러닝),일반,,과학과기술,,0
389,9,BKSA58196,소양,7456,라켓스포츠2(스쿼시/테니스),,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 수1500-1700(테니스장 001),, 김기운,,,0,29,29,0,30,,실험+실습+실기,일반,,실기,,0
390,9,BKSA59483,소양,7457,설상스포츠,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 금1100-1300(건국체육관 002),, 이창진,,,0,43,43,0,45,,실험+실습+실기,일반,,실기,Y,0
391,9,BKSA59483,소양,7458,설상스포츠,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 금1300-1500(건국체육관 002),, 김민,,,0,38,38,0,40,,실험+실습+실기,일반,,실기,Y,0
392,9,BKSA62514,소양,7460,한국대학생활지도,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 화1300-1500(국제교육관 311),, 고경민,,,1,10,10,0,30,,이론,일반,,인성,Y,0
393,9,BKSA13630,심화,7461,식물자원의이용,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 화1500-1700(자연과학관 513),, 민현기,,,0,9,9,0,60,,이론,일반,,과학과기술,,0
394,9,BKSA54961,심화,7462,자생식물의이해,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 화1300-1500(자연과학관 513),, 김우종,,,0,56,56,0,60,,이론,일반,,과학과기술,,0
395,9,BKSA63407,소양,7464,디지털시대의세계시민-되기,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 목1200-1400(국제교육관 401),, 이미정,,,0,62,62,0,70,,이론,일반,,인성,Y,0
396,9,BKSA64619,소양,7465,관계를이어주는우리시대의대화법,,,2.0,2.0, 전체(GLOCAL),교양대학,교양대학, 목1500-1700(교양강의동 302),, 고경민,,,0,59,59,0,60,,이론+실습,일반,,인성,Y,0
397,9,BZZA51648,자선,7996,무기체계론,,,2.0,2.0, 전체(GLOCAL),전체(GLOCAL),전체(GLOCAL), 수1600-1800(국제교육관 311),, 김정필,,,0,27,27,0,35,,이론,일반,,,,0
398,9,BZZA11084,자선,7997,북한학,,,2.0,2.0, 전체(GLOCAL),전체(GLOCAL),전체(GLOCAL), 수1400-1600(국제교육관 311),, 김정필,,,0,16,16,0,35,,이론,일반,,,,0
399,3,BZZA61311,자선,7998,안전및조직관리사례연구,,,2.0,6.0, 전체(GLOCAL),전체(GLOCAL),전체(GLOCAL)," 목1500-1800(학군단 106), 금1400-1700(학군단 106)",, 미배정,,,0,22,22,0,45,,이론,일반,,,,0
400,4,BZZA61313,자선,7999,조직리더십사례연구,,,2.0,6.0, 전체(GLOCAL),전체(GLOCAL),전체(GLOCAL)," 목1500-1800(학군단 101), 금1400-1700(학군단 101)",, 미배정,,,0,30,30,0,45,,이론,일반,,,,0
401,2,BRIB63455,전선,8001,소방법규해설2,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 월0900-1030(인문사회관 305), 수1600-1730(인문사회관 305)",, 소순창,,,0,13,13,0,45,,이론,일반,,,,0
402,1,BRIB63467,전필,8002,소방정책론,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 월1100-1230(인문사회관 305), 월1400-1530(인문사회관 305)",, 이향수,,,0,37,37,0,45,,이론,일반,,,,0
403,1,BRIB63815,전필,8004,소방학개론2,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 월1600-1730(인문사회관 308), 수0900-1030(인문사회관 305)",, 소순창,,,0,36,36,0,45,,이론,일반,,,,0
404,2,BRIB63819,전선,8005,소방화학물리론,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 수1100-1230(인문사회관 412), 목1000-1130(인문사회관 412)",, 송영석,,,0,6,6,0,35,,실험+실습+실기,일반,,,,0
405,2,BRIB63822,전선,8008,화재현상론,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 화1530-1700(인문사회관 305), 목1530-1700(인문사회관 305)",, 송영석,,,0,10,10,0,35,,실험+실습+실기,일반,,,,0
406,2,BRIB63823,전선,8009,소방지휘론,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 월1230-1400(인문사회관 305), 월1530-1700(인문사회관 305)",, 이향수,,,0,9,9,0,45,,이론,일반,,,,0
407,2,BRIB63824,전선,8010,소방설비기계론,,,3.0,3.0, 소방방재융합학과,인문사회융합대학,소방방재융합학과," 화1000-1130(인문사회관 308), 수0900-1030(인문사회관 403)",, 송영석,,,0,6,6,0,35,,이론+실습,일반,,,,0
408,2,BRIN13403,전선,8011,매스컴효과론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 화1330-1500(인문사회관 211), 목1330-1500(인문사회관 308)",, 정선호,,,0,46,46,0,50,,이론,일반,,,,0
409,2,BRIN13403,전선,8012,매스컴효과론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 화1500-1630(인문사회관 211), 목1200-1330(인문사회관 308)",, 정선호,,,0,46,46,0,50,,이론,일반,,,,0
410,3,BRIN13410,전선,8013,방송편성론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 월0900-1200(실시간온라인),, 서상호,1,영어,0,44,44,0,45,,실시간온라인,일반,,,,0
411,3,BRIN13410,전선,8014,방송편성론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 목1200-1500(인문사회관 410),, 이윤영,,,0,10,10,0,45,,이론,일반,,,,0
412,4,BRIN13436,전선,8015,정치커뮤니케이션,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 수0900-1200(인문사회관 211),, 박남수,,,0,60,60,0,60,,이론,일반,,,,0
413,4,BRIN13436,전선,8016,정치커뮤니케이션,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 목0900-1200(인문사회관 211),, 박남수,,,0,36,36,0,60,,이론,일반,,,,0
414,2,BRIN13444,전선,8017,PR론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월0900-1100(인문사회관 211), 화0900-1000",, 이향수,,,0,64,64,0,65,,이론+실습,f-러닝,,,,0
415,2,BRIN13444,전선,8018,PR론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1200-1330(인문사회관 211), 수1030-1200(인문사회관 301)",, 홍장선,,,0,44,44,0,50,,이론+실습,일반,,,,0
416,3,BRIN38977,전선,8019,광고크리에이티브,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1200-1330(인문사회관 301), 목1200-1330(인문사회관 301)",, 최원주,,,0,14,14,0,35,,이론+실습,일반,,,,0
417,2,BRIN47432,전선,8020,브랜드커뮤니케이션,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1500-1630(인문사회관 301), 목1330-1500(인문사회관 211)",, 홍장선,,,0,20,20,0,45,,이론,일반,,,,0
418,2,BRIN47432,전선,8021,브랜드커뮤니케이션,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 수1500-1630(인문사회관 301), 금1500-1630(실시간온라인)",, 최원주,,,0,42,42,0,45,,이론,일반,,,,0
419,2,BRIN47999,전선,8022,방송영상기획과구성,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 화1200-1500(인문사회관 202),, 서상호,,,0,29,29,0,30,,실험+실습+실기,일반,,,,0
420,2,BRIN47999,전선,8023,방송영상기획과구성,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 목1200-1500(인문사회관 202),, 서상호,,,0,27,27,0,30,,실험+실습+실기,일반,,,,0
421,4,BRIN51667,전선,8024,카피라이팅,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 수1500-1800(인문사회관 413),, 홍장선,,,0,29,29,0,30,,실험+실습+실기,일반,,,,0
422,3,BRIN55340,전선,8025,헬스커뮤니케이션,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 화1500-1630(인문사회관 112), 목1500-1630(인문사회관 206)",, 최두훈,,,0,45,45,0,45,,이론,일반,4차산업혁명(미래),,,0
423,1,BRIN55995,전선,8027,디지털미디어의이해,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1500-1630(인문사회관 211), 수1500-1630(인문사회관 211)",, 최두훈,,,0,49,49,0,60,,이론,일반,,,,0
424,1,BRIN55995,전선,8028,디지털미디어의이해,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 목1000-1300(인문사회관 112),, 채정화,,,0,37,37,0,45,,이론,일반,,,,0
425,2,BRIN59441,전선,8029,기획탐사보도종합설계,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 월1200-1500(국제교육관 002),, 허찬행,,,0,28,28,0,30,,실험+실습+실기,일반,캡스톤디자인,,,0
426,2,BRIN59441,전선,8030,기획탐사보도종합설계,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 월1500-1800(국제교육관 002),, 허찬행,,,0,28,28,0,30,,실험+실습+실기,일반,캡스톤디자인,,,0
427,4,BRIN59443,전선,8031,미디어법과윤리,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 월1000-1300(실시간온라인),, 박진우,,,0,54,54,0,55,,실시간온라인,일반,,,,0
428,3,BRIN59448,전선,8032,디지털저널리즘,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1330-1500(인문사회관 211), 수1500-1630(인문사회관 106)",, 정선호,,,0,36,36,0,40,,이론+실습,일반,,,,0
429,3,BRIN62550,전선,8034,디지털콘텐츠종합설계,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 월1300-1600(국제교육관 501),, 엄호동,,,0,19,19,0,30,,실험+실습+실기,일반,캡스톤디자인,,,0
430,4,BRIN62552,전선,8035,광고홍보실무,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1330-1500(인문사회관 301), 목1330-1500(인문사회관 301)",, 최원주,,,0,13,13,0,35,,이론+실습,일반,,,,0
431,2,BRIN63438,전선,8036,빅데이터,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1630-1800(인문사회관 211), 수1630-1800(인문사회관 106)",, 최두훈,,,0,35,35,0,35,,이론+실습,일반,4차산업혁명(미래),,,0
432,2,BRIN63438,전선,8037,빅데이터,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 목1400-1700(인문사회관 112),, 채정화,,,0,33,33,0,35,,이론+실습,일반,4차산업혁명(미래),,,0
433,1,BRIN63490,전선,8038,엔터테인먼트의세계,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과, 금1030-1330(실시간온라인),, 홍장선,,,0,53,53,0,60,,실시간온라인,일반,,,,0
434,1,BRIN63490,전선,8039,엔터테인먼트의세계,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 월1630-1800(인문사회관 301), 목1500-1630(인문사회관 301)",, 홍장선,,,0,51,51,0,60,,이론+실습,일반,,,,0
435,3,BRIN63503,전선,8040,영화미디어론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 화1330-1500(인문사회관 301), 목1500-1630(인문사회관 211)",, 박진우,,,0,39,39,0,50,,이론,일반,,,,0
436,3,BRIN63503,전선,8041,영화미디어론,,,3.0,3.0," 신문방송학과, 신문방송학전공, 신문방송학전공, 신문방송학과",인문사회융합대학,신문방송학과," 화1630-1800(인문사회관 301), 목1200-1330(인문사회관 211)",, 박진우,,,0,38,38,0,50,,이론,일반,,,,0
437,1,BRIO00535,전선,8042,국문학개론,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과, 금0900-1200(실시간온라인),, 허원기,,,0,60,58,2,60,,실시간온라인,일반,,,,0
438,3,BRIO12400,전선,8043,고전소설론,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 월1430-1600(국제교육관 506), 목1430-1600(국제교육관 506)",, 허원기,,,0,19,19,0,45,,이론,일반,,,,0
439,3,BRIO12420,전선,8044,국어음운론,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1500-1630(국제교육관 501), 수1630-1800(국제교육관 501)",, 허원욱,,,0,15,13,2,45,,이론,일반,,,,0
440,2,BRIO12425,전선,8045,국어학개론,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 수1500-1630(국제교육관 501), 목1630-1800(국제교육관 501)",, 허원욱,,,0,31,31,0,45,,이론,일반,,,,0
441,3,BRIO12438,전필,8046,비평론,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과, 금0900-1200(실시간온라인),, 장성규,,,0,21,21,0,45,,실시간온라인,일반,,,,0
442,2,BRIO12455,전선,8047,현대소설론,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1630-1800(국제교육관 506), 수1030-1200(국제교육관 506)",, 장성규,,,0,19,19,0,45,,이론,일반,,,,0
443,1,BRIO46059,전선,8048,동화읽기,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1600-1730(국제교육관 402), 목1000-1130(국제교육관 402)",, 이미정,,,0,42,42,0,45,,이론,일반,,,,0
444,4,BRIO52202,전선,8051,한국어의발달,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1630-1800(국제교육관 501), 목1500-1630(국제교육관 501)",, 허원욱,,,0,20,20,0,45,,이론,일반,,,,0
445,3,BRIO57655,전선,8052,동화영화의이해,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 월1630-1800(국제교육관 402), 수1500-1630(국제교육관 402)",, 이수경,,,0,18,17,1,45,,이론,일반,,,,0
446,4,BRIO57658,전선,8053,고전캐릭터OSMU캡스톤디자인,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1030-1200(국제교육관 506), 목1030-1200(국제교육관 506)",, 허원기,,,0,17,17,0,30,,실험+실습+실기,일반,캡스톤디자인,,,0
447,4,BRIO57659,전선,8054,광고와카피캡스톤디자인,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1500-1630(국제교육관 506), 목0900-1030(국제교육관 506)",, 장성규,,,0,11,11,0,30,,실험+실습+실기,일반,캡스톤디자인,,,0
448,3,BRIO59459,전선,8055,드라마창작실습,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 목1630-1800(국제교육관 401), 금1300-1430(국제교육관 401)",, 이광욱,,,0,11,11,0,30,,실험+실습+실기,일반,창업,,,0
449,4,BRIO59460,전선,8056,방송창작실습,,,3.0,3.0, 동화·한국어문화학과,인문사회융합대학,동화·한국어문화학과," 화1300-1430(국제교육관 401), 금1000-1130(국제교육관 401)",, 이광욱,,,0,7,7,0,30,,실험+실습+실기,일반,창업,,,0
